src_title,db_type,fonds_title,creator,image_title,subjects,names,creation_date,image_number,description,image_url
,Hook Signs,Hook Signs fonds,,118 Avenue - 90 Street (west),,,1955,EA-275-126,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYwMzA=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTQ4ODM=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,Hook Signs,109 Street - 102 Avenue (south),,,1972,EA-275-1260,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYwMzE=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTQ4ODQ=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,Jasper Avenue - 115 Street (east),,,1966,EA-275-1261,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYwMzI=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTQ4ODU=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,Jasper Avenue - 105 Street (west),,,1958,EA-275-127,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYwNDE=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTQ4OTQ=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,82 Avenue - 107 Street (west),,,1940,EA-275-1273,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYwNDU=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTQ4OTg=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,118 Avenue - 81 Street (west),,,1940,EA-275-1274,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYwNDY=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTQ4OTk=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,Japer Avenue - 116 Street (west),,,1940,EA-275-1276,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYwNDg=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTQ5MDE=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,Jasper Avenue - 109 Street east),,,1940,EA-275-1277,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYwNDk=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTQ5MDI=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,101 Street - 108 Avenue (north),,,,EA-275-1282,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYwNTU=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTQ5MDg=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,Jasper Avenue - 106 Street (east),,,,EA-275-1283,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYwNTY=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTQ5MDk=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,Jasper Avenue - 106 Street (east),,,,EA-275-1284,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYwNTc=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTQ5MTA=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,107 Avenue - 142 Street (west),,,1940,EA-275-1285,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYwNTg=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTQ5MTE=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,107 Avenue - 142 Street (west),,,,EA-275-1286,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYwNTk=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTQ5MTI=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,142 Street - 112 Avenue (south),,,1958,EA-275-129,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYwNjM=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTQ5MTY=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,104 Street - 65 Avenue (south),,,1960,EA-275-13,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYwNzQ=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTQ5Mjc=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,101 Avenue - 73 Street (west),,,1957,EA-275-130,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYwNzU=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTQ5Mjg=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,118 Avenue - 58 Street (west),,,1958,EA-275-132,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYwOTc=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTQ5NTA=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,103 Avenue - 100 Street (east),,,1958,EA-275-133,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYxMDg=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTQ5NjE=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,Kingsway Avenue -119 Street (west),,,,EA-275-134,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYxMTk=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTQ5NzI=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,Kingsway Avenue - 120 Street (east),,,,EA-275-135,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYxMzA=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTQ5ODM=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,103 Avenue - 101 Street (north),,,,EA-275-136,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYxNDE=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTQ5OTQ=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,Jasper Avenue - 108 Street (east),,,1940,EA-275-1363,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYxNDU=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTQ5OTg=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,Jasper Avenue - 108 Street (east),,,1940,EA-275-1364,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYxNDY=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTQ5OTk=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,Jasper Avenue - 107 Street (east),,,1940,EA-275-1365,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYxNDc=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTUwMDA=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,104 Avenue - 107 Street (east),,,1960,EA-275-137,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYxNTI=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTUwMDU=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,Jasper Avenue - 109 Street (east),,,1943,EA-275-1375,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYxNTg=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTUwMTE=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,Japer Avenue - 116 Street (west),,,,EA-275-1376,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYxNTk=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTUwMTI=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,118 Avenue - 130 Street (west),,,1957,EA-275-138,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYxNjM=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTUwMTY=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,97 Street - 102 Avenue (south),,,1965,EA-275-139,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYxNzQ=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTUwMjc=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,101 Street - 106 Avenue (north),,,1960,EA-275-14,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYxODU=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTUwMzg=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,Jasper Avenue -110 Street (east),,,,EA-275-141,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYxOTc=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTUwNTA=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,Jasper Avenue -110 Street (east),,,,EA-275-142,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYyMDg=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTUwNjE=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,82 Avenue - 105 Street (east),,,1962,EA-275-143,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYyMTk=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTUwNzI=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,Jasper Avenue - 108 Street (east),,,,EA-275-1439,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYyMjk=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTUwODI=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,82 Avenue - 69 Street (east),,,1965,EA-275-144,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYyMzA=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTUwODM=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,Jasper Avenue - 109 Street (east),,,,EA-275-1447,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYyMzg=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTUwOTE=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,124 Street - 108 Avenue (south),,,1963,EA-275-145,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYyNDE=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTUwOTQ=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,107 Avenue - 125 Street (east),,,1963,EA-275-146,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYyNTI=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTUxMDU=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,111 Avenue - 97 Street (south),,,1930,EA-275-1465,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYyNTg=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTUxMTE=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,Jasper Avenue - 107 Street (east),,,1965,EA-275-1466,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYyNTk=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTUxMTI=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,Jasper Avenue - 107 Street (east),,,1965,EA-275-1468,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYyNjE=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTUxMTQ=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,104 Avenue - 112 Street (west),,,1963,EA-275-147,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYyNjM=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTUxMTY=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,82 Avenue - 75 Street (east),,,1965,EA-275-149,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYyODU=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTUxMzg=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,Jasper Avenue - 108 Street (east).,,,,EA-275-1492,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYyODg=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTUxNDE=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,Jasper Avenue - 105 Street (east),,,1940,EA-275-1495,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYyOTE=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTUxNDQ=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,Jasper Avenue - 95 Street (east),,,1950,EA-275-1496,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYyOTI=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTUxNDU=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,101 Street - 106 Avenue (north).,,,,EA-275-1497,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYyOTM=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTUxNDY=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,82 Avenue - 103 Street (west),,,1950,EA-275-1498,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYyOTQ=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTUxNDc=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,Jasper Avenue - 113 Street (west),,,1950,EA-275-1499,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYyOTU=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTUxNDg=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,Jasper Avenue - 109 Street (east),,,1960,EA-275-15,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYyOTY=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTUxNDk=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,97 Street -111 Avenue (south),,,1950,EA-275-1500,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYyOTg=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTUxNTE=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,Jasper Avenue - 96A Street (east),,,1940,EA-275-1501,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYyOTk=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTUxNTI=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,109 Street - 86 Avenue (north),,,1940,EA-275-1502,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYzMDA=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTUxNTM=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,95 Street - 117 Avenue (north),,,1940,EA-275-1503,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYzMDE=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTUxNTQ=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,Street -124 Avenue (north),,,1940,EA-275-1507,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYzMDU=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTUxNTg=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,Jasper Avenue -116 Street (east),,,1965,EA-275-151,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYzMDg=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTUxNjE=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,82 Avenue - 102 Street (west),,,1950,EA-275-1510,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYzMDk=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTUxNjI=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,Hook Signs,Hook Signs fonds,,Jasper Avenue - 94 Street (west),,,1940,EA-275-1511,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MjYzMTA=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTUxNjM=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
